state_name,join_date,energy_requirement,energy_availability,deficit_mu,deficit_pct,total_gen_actual_mu,total_gen_program_mu,avg_monitored_cap_mw,total_renew_gen_mu,total_solar_gen_mu,total_wind_gen_mu,total_other_gen_mu,cap_coal_mw,cap_gas_mw,cap_diesel_mw,cap_lignite_mw,cap_nuclear_mw,cap_hydro_mw,cap_res_mw,total_thermal_mw,total_capacity_mw,avg_total_outage_mw,avg_fresh_outage_mw,total_energy_lost_mwh,total_incidents_count,fresh_incidents_count,avg_coal_stock_days,avg_coal_normative_stock_days,avg_req_normative_coal_stock_tonnes,avg_actual_coal_stock_tonnes,avg_indigenous_coal_stock_tonnes,avg_import_coal_stock_tonnes,avg_coal_plf_prcnt,avg_actual_vs_norm_coal_stock_prcnt,total_coal_consumption_tonnes,total_coal_receipt_tonnes,total_coal_requirement_tonnes,coal_stock_critical_incidents,year,month_num,month_start_date
andaman- nicobar,2022-09-01,28.76,28.76,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,2022,9,2022-09-01
arunachal pradesh,2022-12-01,77.81,77.81,0.0,0.0,231.01999999999998,469.6500000000001,278.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1115.0,144.63,0.0,1259.63,287.258064516129,287.258064516129,213720.0,4.0,4.0,,,,,,,,,,,,,2022,12,2022-12-01
assam,2021-04-01,854.18,835.53,18.649999999999977,2.1833805521084524,688.1800000000001,481.1999999999998,172.03600000000003,5.220000000000001,5.220000000000001,0.0,0.0,750.0,644.86,0.0,0.0,80.26,0.0,350.0,1394.8600000000001,1825.1200000000001,328.924,320.5906666666667,236825.27999999997,14.0,14.0,26.766666666666666,20.0,0.0,193.56400000000002,193.56400000000002,0.0,66.05266666666665,,0.0,0.0,217.61,0.0,2021,4,2021-04-01
rajasthan,2021-08-01,8273.02,8190.21,82.8100000000004,1.0009645812532835,4553.839999999999,5499.6,248.68260000000006,2281.0600000000004,1262.62,999.2,19.240000000000002,9820.0,1023.1299999999999,0.0,0.0,12213.7,1180.0,411.0,10843.13,24647.83,4716.5525806451615,880.5848387096775,3509115.12,118.0,96.0,3.5483870967741935,27.5,0.0,59.15500000000001,59.15500000000001,0.0,49.346774193548406,,0.0,0.0,2059.62,0.0,2021,8,2021-08-01
sikkim,2021-12-01,61.04,61.02,0.01999999999999602,0.032765399737870286,428.67999999999995,420.98000000000013,285.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2282.0,56.76,0.0,2338.76,238.90322580645162,238.90322580645162,177744.0,8.0,8.0,,,,,,,,,,,,,2021,12,2021-12-01
tripura,2022-09-01,157.14,157.14,0.0,0.0,606.6299999999999,488.8299999999999,219.92,0.5500000000000003,0.5500000000000003,0.0,0.0,0.0,1067.6,0.0,0.0,0.0,0.0,32.269999999999996,1067.6,1099.87,51.20666666666667,51.20666666666667,36868.8,5.0,5.0,,,,,,,,,,,,,2022,9,2022-09-01
himachal pradesh,2023-06-01,1027.67,1025.3,2.3700000000001182,0.23061877840163847,4771.95,5015.400000000001,320.719375,256.3,1.2700000000000002,0.0,255.03000000000003,0.0,0.0,0.0,0.0,0.0,10263.02,1086.46,0.0,11349.48,1993.9793333333332,1993.9793333333332,1435665.1199999999,32.0,32.0,,,,,,,,,,,,,2023,6,2023-06-01
meghalaya,2020-03-01,164.33,160.03,4.300000000000011,2.616685936834425,23.47,27.359999999999996,64.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.45,0.0,322.0,0.0,368.45,0.0,0.0,0.0,5.0,5.0,,,,,,,,,,,,,2020,3,2020-03-01
haryana,2020-05-01,3899.19,3899.19,0.0,0.0,0.0,,,29.560000000000002,4.66,0.0,24.900000000000002,5330.0,431.59,0.0,0.0,532.5,0.0,0.0,5761.59,6294.09,0.0,,,,,71.21935483870968,25.0,0.0,665.7121290322581,638.4939354838709,27.21800000000001,8.39503225806452,,0.0,0.0,1479.6799999999996,0.0,2020,5,2020-05-01
jharkhand,2020-07-01,829.8,826.91,2.8899999999999864,0.34827669317907767,2482.49,2388.859999999999,233.5,0.0,0.0,0.0,0.0,4460.0,0.0,0.0,0.0,47.41,0.0,210.0,4460.0,4717.41,576.7741935483871,42.25806451612903,429120.0,26.0,23.0,41.62672811059908,20.0,0.0,248.64585253456227,248.64585253456227,0.0,59.226036866359415,,0.0,0.0,1413.46,0.0,2020,7,2020-07-01
arunachal pradesh,2021-04-01,65.13,64.88,0.25,0.3838476892369108,135.2,252.00000000000009,371.6666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.72,0.0,1115.0,0.0,1251.72,420.0,420.0,302400.0,3.0,3.0,,,,,,,,,,,,,2021,4,2021-04-01
kerala,2021-04-01,2420.21,2419.23,0.9800000000000182,0.04049235396928441,630.34,747.6000000000003,134.2126315789474,23.229999999999997,16.54,6.69,0.0,0.0,533.5799999999999,159.96,0.0,551.79,0.0,1856.5,693.54,3101.83,455.0833333333333,455.0833333333333,327660.0,19.0,19.0,,,,,,,,,,,,,2021,4,2021-04-01
dvc,2021-12-01,1982.36,1981.67,0.6899999999998272,0.03480699771988071,0.0,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,2021,12,2021-12-01
uts of j&k and ladakh,2020-04-01,1568.32,1272.28,296.03999999999996,18.87624974495001,0.0,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,2020,4,2020-04-01
telangana,2020-04-01,4780.9,4780.9,0.0,0.0,0.0,,,587.7500000000001,574.42,13.329999999999998,0.0,6762.5,0.0,0.0,0.0,4084.58,0.0,2405.6,6762.5,13252.68,0.0,,,,,31.266666666666666,17.0,0.0,412.4564666666666,412.4564666666666,0.0,72.50606666666667,,0.0,0.0,2054.63,0.0,2020,4,2020-04-01
nagaland,2020-08-01,80.23,80.02,0.21000000000000796,0.2617474760064913,36.94,48.05000000000001,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.67,0.0,75.0,0.0,106.67,26.612903225806452,26.612903225806452,19800.0,1.0,1.0,,,,,,,,,,,,,2020,8,2020-08-01
kerala,2020-12-01,2171.07,2170.62,0.45000000000027285,0.02072710691043001,465.4,399.2799999999999,134.2126315789474,19.130000000000006,11.099999999999998,8.030000000000001,0.0,0.0,533.5799999999999,159.96,0.0,433.71000000000004,0.0,1856.5,693.54,2983.75,1105.0154838709675,1105.0154838709675,822131.5199999999,19.0,19.0,,,,,,,,,,,,,2020,12,2020-12-01
punjab,2021-03-01,4045.78,4039.68,6.100000000000364,0.15077438713920094,2210.41,2396.0499999999993,282.34583333333336,134.23999999999998,77.82,0.0,56.42000000000003,5680.0,0.0,0.0,0.0,1617.25,0.0,1096.3,5680.0,8393.55,2765.345161290323,290.18387096774194,2057416.8000000003,41.0,29.0,21.44516129032258,28.0,0.0,233.45716129032263,233.45716129032263,0.0,31.949870967741933,,0.0,0.0,1725.2799999999997,0.0,2021,3,2021-03-01
dvc,2021-03-01,2058.88,2058.88,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,2021,3,2021-03-01
delhi,2022-02-01,1873.19,1872.91,0.2799999999999727,0.014947762907124889,333.82000000000005,355.79999999999995,552.1000000000001,22.269999999999996,0.0,0.0,22.269999999999996,0.0,2208.4,0.0,0.0,0.0,0.0,263.12,2208.4,2471.52,1038.0,1038.0,697536.0,4.0,4.0,,,,,,,,,,,,,2022,2,2022-02-01
west bengal,2022-03-01,4903.18,4898.73,4.450000000000728,0.09075742681281795,8393.5,6799.470000000001,242.99606854838717,78.96000000000001,0.0,0.0,78.96000000000001,13697.0,100.0,0.0,0.0,0.0,1341.2,586.95,13797.0,15725.150000000001,2289.6774193548385,445.96774193548384,1703520.0,114.0,99.0,,25.470588235294116,284.4952941176471,86.87768500948764,91.1421568627451,0.0,56.23155597722964,0.4186907020872865,5610.924375,5562.973749999999,6086.540000000003,233.0,2022,3,2022-03-01
punjab,2022-04-01,4980.86,4838.26,142.59999999999945,2.862959408616172,2989.39,2455.120000000001,282.3458333333334,201.47999999999996,98.31999999999998,0.0,103.16000000000001,5680.0,0.0,0.0,0.0,0.0,1096.3,1767.82,5680.0,8544.12,1573.47,360.1366666666666,1132898.4,43.0,39.0,,26.0,387.8679999999997,131.03626666666665,147.72600000000003,0.0,56.305799999999984,0.34406666666666685,1745.4500000000005,1877.89,2237.6999999999994,65.0,2022,4,2022-04-01
jharkhand,2020-04-01,695.66,674.62,21.039999999999964,3.0244659747577787,0.0,,,0.0,0.0,0.0,0.0,4460.0,0.0,0.0,0.0,46.75,0.0,210.0,4460.0,4716.75,0.0,,,,,50.60476190476191,20.0,0.0,259.58952380952377,259.58952380952377,0.0,57.61680952380953,,0.0,0.0,1143.43,0.0,2020,4,2020-04-01
puducherry,2021-08-01,256.2,256.16,0.03999999999996362,0.0156128024980342,21.689999999999998,18.91,32.5,0.0,0.0,0.0,0.0,0.0,32.5,0.0,0.0,9.51,0.0,0.0,32.5,42.01,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,2021,8,2021-08-01
odisha,2021-12-01,3033.69,3032.63,1.0599999999999454,0.034940946504090575,4813.13,4652.529999999998,307.42763157894734,45.98999999999998,0.0,0.0,45.98999999999998,9540.0,0.0,0.0,0.0,0.0,2142.25,597.04,9540.0,12279.29,2866.0967741935483,459.0,2132376.0,55.0,43.0,15.097222222222221,18.211822660098523,374.12221374045805,286.6447290640395,286.6447290640395,0.0,69.42004926108379,0.6791603053435116,3778.1327192982462,4543.89306451613,4099.649999999999,57.0,2021,12,2021-12-01
goa,2022-03-01,417.86,417.83,0.03000000000002956,0.0071794380893192835,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,20.34,48.0,68.34,48.0,48.0,35712.0,1.0,1.0,,,,,,,,,,,,,2022,3,2022-03-01
chhattisgarh,2022-12-01,3348.17,3347.57,0.599999999999909,0.017920237024999,0.0,,,38.3,38.3,0.0,0.0,23688.0,0.0,0.0,0.0,0.0,120.0,1295.22,23688.0,25103.22,0.0,,,,,,22.076923076923077,281.7569230769229,167.75812655086847,160.74361042183625,7.014491315136478,53.000521091811386,0.5829900744416874,10813.97909090909,11159.400909090913,10970.589999999998,277.0,2022,12,2022-12-01
west bengal,2022-02-01,3433.88,3432.38,1.5,0.043682365137978026,6896.91,5736.8200000000015,243.72187500000004,73.56000000000002,0.0,0.0,73.56000000000002,14177.0,100.0,0.0,0.0,0.0,1341.2,586.95,14277.0,16205.150000000001,3029.0,408.4642857142857,2035488.0,95.0,79.0,,25.470588235294116,284.495294117647,72.32590336134453,72.32590336134453,0.0,51.86027310924372,0.35714285714285715,4690.979999999998,5115.055625,5497.520000000002,260.0,2022,2,2022-02-01
odisha,2022-05-01,3866.77,3862.22,4.550000000000182,0.11766926918332825,5682.089999999999,5995.4000000000015,377.2435483870967,56.7,0.0,0.0,56.7,9540.0,0.0,0.0,0.0,0.0,2154.55,626.26,9540.0,12320.81,2159.0419354838705,438.3967741935485,1606327.1999999997,43.0,38.0,,22.142857142857142,419.00428571428563,410.2156221198156,408.9154377880185,1.3001843317972341,64.61778801843323,0.844377880184332,4443.156666666666,4393.76,4583.9699999999975,72.0,2022,5,2022-05-01
goa,2023-01-01,379.26,379.25,0.009999999999990905,0.0026367136001663517,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,26.79,48.0,74.78999999999999,48.0,48.0,35712.0,1.0,1.0,,,,,,,,,,,,,2023,1,2023-01-01
sikkim,2023-01-01,59.67,59.65,0.020000000000003126,0.03351768057650934,280.51000000000005,344.72,285.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2282.0,59.8,0.0,2341.8,590.3548387096774,590.3548387096774,439224.0,8.0,8.0,,,,,,,,,,,,,2023,1,2023-01-01
nagaland,2023-04-01,68.03,68.03,0.0,0.0,1.4900000000000002,3.0000000000000004,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,35.71,0.0,110.71000000000001,53.333333333333336,53.333333333333336,38400.0,1.0,1.0,,,,,,,,,,,,,2023,4,2023-04-01
chhattisgarh,2023-06-01,3372.05,3370.86,1.1900000000000546,0.03529010542548463,0.0,,,43.50000000000001,43.50000000000001,0.0,0.0,23688.0,0.0,0.0,0.0,0.0,120.0,1313.52,23688.0,25121.52,0.0,,,,,,24.615384615384617,312.42923076923086,180.10941025641026,179.6962051282051,0.4132051282051284,68.47523076923082,0.5476538461538463,9517.74,9591.179999999998,10616.699999999999,216.0,2023,6,2023-06-01
haryana,2020-02-01,3689.43,3689.43,0.0,0.0,1581.9,2143.3899999999994,426.5421428571428,2.5,0.26,0.0,2.24,5540.0,431.59,0.0,0.0,531.3,0.0,0.0,5971.59,6502.89,2698.3127586206906,331.7610344827586,1878025.6800000006,24.0,16.0,44.8,25.0,0.0,453.18110344827585,423.7350344827586,29.44606896551724,31.87475862068963,,0.0,0.0,1482.2400000000002,0.0,2020,2,2020-02-01
puducherry,2020-05-01,228.6,228.6,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,32.5,0.0,0.0,7.2,0.0,0.0,32.5,39.7,0.0,,,,,,,,,,,,,,,,,2020,5,2020-05-01
kerala,2020-09-01,1903.62,1903.53,0.08999999999991815,0.004727834336680543,599.08,479.70000000000005,134.2126315789474,23.169999999999998,7.86,15.31,0.0,0.0,533.5799999999999,159.96,0.0,433.63,0.0,1856.5,693.54,2983.67,990.8299999999999,990.8299999999999,713397.6,19.0,19.0,,,,,,,,,,,,,2020,9,2020-09-01
nagaland,2020-11-01,64.39,64.06,0.3299999999999983,0.5125019412952295,13.91,15.900000000000002,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.67,0.0,75.0,0.0,106.67,25.0,25.0,18000.0,1.0,1.0,,,,,,,,,,,,,2020,11,2020-11-01
sikkim,2020-12-01,56.31,56.31,0.0,0.0,381.43,368.5899999999999,271.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.18,0.0,2169.0,0.0,2221.18,298.33870967741933,298.33870967741933,221964.0,8.0,8.0,,,,,,,,,,,,,2020,12,2020-12-01
dvc,2021-01-01,2038.77,2038.77,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,2021,1,2021-01-01
uttarakhand,2022-07-01,1474.65,1438.32,36.330000000000155,2.4636354389177195,1766.44,1761.5100000000004,192.4065217391304,17.49,17.49,0.0,0.0,0.0,450.0,0.0,0.0,0.0,3975.35,931.8,450.0,5357.150000000001,654.0403225806451,654.0403225806451,486606.0,23.0,23.0,,,,,,,,,,,,,2022,7,2022-07-01
odisha,2023-03-01,3441.36,3441.36,0.0,0.0,6464.430000000001,5541.609999999999,377.2435483870967,56.34,56.34,0.0,0.0,9540.0,0.0,0.0,0.0,0.0,2154.55,628.02,9540.0,12322.57,916.7741935483871,374.19354838709677,682080.0,42.0,40.0,,22.142857142857142,407.2657142857143,303.83751152073734,301.78184331797235,2.0557603686635946,73.32428571428576,0.62926267281106,5102.288333333333,4825.2750000000015,4450.050000000002,64.0,2023,3,2023-03-01
assam,2020-05-01,741.17,691.12,50.049999999999955,6.752836731114313,0.0,,,0.0,0.0,0.0,0.0,750.0,679.86,0.0,0.0,75.34,0.0,350.0,1429.8600000000001,1855.2,0.0,,,,,80.87096774193549,20.0,0.0,475.5954838709677,475.60483870967744,0.0,46.829032258064494,,0.0,0.0,182.27999999999992,0.0,2020,5,2020-05-01
lakshadweep,2020-09-01,4.28,4.28,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.75,0.0,,,,,,,,,,,,,,,,,2020,9,2020-09-01
lakshadweep,2021-08-01,4.42,4.42,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,3.27,0.0,0.0,0.0,3.27,0.0,,,,,,,,,,,,,,,,,2021,8,2021-08-01
odisha,2022-08-01,4055.77,4055.77,0.0,0.0,5802.3099999999995,6365.329999999998,377.2435483870967,40.360000000000014,0.0,0.0,40.360000000000014,9540.0,0.0,0.0,0.0,0.0,2154.55,627.49,9540.0,12322.039999999999,1561.6129032258063,219.67741935483872,1161840.0,48.0,45.0,,17.571428571428573,318.72,365.0202764976959,358.81133640553,6.208940092165899,58.841751152073726,0.9733640552995394,4378.150000000001,3827.284999999999,4450.050000000002,93.0,2022,8,2022-08-01
odisha,2022-10-01,3771.32,3771.32,0.0,0.0,6332.990000000002,6269.750000000001,377.2435483870967,59.089999999999996,0.0,0.0,59.089999999999996,9540.0,0.0,0.0,0.0,0.0,2154.55,627.56,9540.0,12322.109999999999,677.741935483871,134.19354838709677,504240.0,39.0,36.0,,17.571428571428573,318.72,253.0273271889401,244.9469124423963,8.08036866359447,62.4620737327189,0.6405529953917052,4834.900000000001,4431.8166666666675,4450.050000000002,74.0,2022,10,2022-10-01
andaman- nicobar,2022-11-01,28.3,28.3,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,2022,11,2022-11-01
dadra & nagar haveli and daman & diu,2020-07-01,592.03,592.03,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,2020,7,2020-07-01
manipur,2021-08-01,80.81,80.81,0.0,0.0,77.16,75.02000000000002,70.5,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,17.45,0.0,105.0,36.0,158.45,0.0,0.0,0.0,2.0,2.0,,,,,,,,,,,,,2021,8,2021-08-01
chandigarh,2021-11-01,89.44,89.44,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.45,0.0,0.0,0.0,53.45,0.0,,,,,,,,,,,,,,,,,2021,11,2021-11-01
meghalaya,2022-02-01,201.66,201.66,0.0,0.0,29.299999999999997,31.92000000000001,64.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.0,50.480000000000004,0.0,372.48,0.0,0.0,0.0,5.0,5.0,,,,,,,,,,,,,2022,2,2022-02-01
tamil nadu,2022-05-01,10287.36,10286.41,0.9500000000007276,0.009234633569747026,7268.629999999999,8080.539999999999,235.32626506024096,2736.9700000000007,628.5000000000001,2108.4700000000003,0.0,10045.0,1027.18,211.7,3640.0,2440.0,2178.2,16653.65,14923.880000000001,36195.73,6629.086451612903,1941.989677419355,4932040.32,207.0,193.0,,26.0,384.5879354838712,65.88583870967742,48.91438709677418,16.971419354838712,44.81625806451617,0.14838709677419354,3270.3627306273047,3795.8642066420675,4585.610000000003,241.0,2022,5,2022-05-01
tripura,2022-11-01,118.44,118.44,0.0,0.0,598.88,495.24,213.52,0.7300000000000004,0.7300000000000004,0.0,0.0,0.0,1067.6,0.0,0.0,0.0,0.0,32.31,1067.6,1099.9099999999999,61.25,61.25,44100.0,5.0,5.0,,,,,,,,,,,,,2022,11,2022-11-01
dvc,2022-12-01,2134.78,2134.78,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,2022,12,2022-12-01
west bengal,2023-01-01,4257.96,4255.14,2.819999999999709,0.06622889834567984,8105.83,6597.419999999996,246.17355896351143,29.000000000000004,7.92,0.0,21.080000000000002,13487.0,80.0,0.0,0.0,0.0,1341.2,606.37,13567.0,15514.570000000002,2143.016129032258,467.6290322580645,1594404.0,88.0,77.0,,23.515625,257.3620703124999,99.2689453125,93.04015625,6.22880859375,58.25929687500004,0.37652343750000006,5446.764573804573,5624.942702702702,5779.659999999998,289.0,2023,1,2023-01-01
jharkhand,2023-04-01,1208.05,1139.07,68.98000000000002,5.710028558420597,2897.4100000000003,3180.0,243.8095238095238,0.0,0.0,0.0,0.0,4910.0,0.0,0.0,0.0,0.0,210.0,126.25,4910.0,5246.25,572.1666666666666,63.166666666666664,411960.0,31.0,29.0,,25.5125,203.26845833333334,185.47066666666663,180.7330416666667,4.7376249999999995,73.27771428571428,0.931333333333333,1788.8200000000002,1850.1000000000001,1917.000000000001,2.0,2023,4,2023-04-01
andhra pradesh,2023-05-01,6939.85,6938.28,1.5700000000006185,0.022622967355211115,6374.650000000001,6300.199999999999,344.2789090909091,1258.7699999999998,735.4699999999999,523.2999999999998,0.0,12390.0,4898.54,36.8,0.0,0.0,1610.0,9360.179999999998,17325.34,28295.519999999997,6705.3141935483845,5283.056129032257,4988753.759999998,100.0,93.0,,26.0,503.0166666666664,148.06347670250898,78.00928315412185,70.05430107526882,58.702652329749064,0.16551971326164874,4215.73,4568.969999999999,5397.7199999999975,216.0,2023,5,2023-05-01
andhra pradesh,2023-05-01,6872.45,6861.01,11.4399999999996,0.16646174217345489,6374.650000000001,6300.199999999999,344.2789090909091,1258.7699999999998,735.4699999999999,523.2999999999998,0.0,12390.0,4898.54,36.8,0.0,0.0,1610.0,9360.179999999998,17325.34,28295.519999999997,6705.3141935483845,5283.056129032257,4988753.759999998,100.0,93.0,,26.0,503.0166666666664,148.06347670250898,78.00928315412185,70.05430107526882,58.702652329749064,0.16551971326164874,4215.73,4568.969999999999,5397.7199999999975,216.0,2023,5,2023-05-01
gujarat,2020-02-01,9519.32,9519.32,0.0,0.0,9168.08,8489.690000000002,369.20295774647883,124.80000000000001,23.4,100.4,1.0,16232.0,7551.41,0.0,0.0,10511.43,440.0,1990.0,23783.41,36724.84,10058.86172413793,6851.516896551723,7000967.76,119.0,105.0,29.844827586206897,30.0,0.0,372.97249999999997,353.1923275862069,19.780258620689658,43.74482758620688,,0.0,0.0,1160.6200000000001,0.0,2020,2,2020-02-01
west bengal,2020-06-01,4637.51,4624.04,13.470000000000255,0.2904575947006099,5860.24,7321.9000000000015,247.40000000000006,85.11999999999998,0.0,0.0,85.11999999999998,14177.0,100.0,0.0,0.0,535.48,0.0,1341.2,14277.0,16153.68,4629.6,296.26666666666665,3333312.0,100.0,71.0,36.34888888888889,20.0,0.0,305.98706666666664,305.98706666666664,0.0,38.1636222222222,,0.0,0.0,4268.289999999999,0.0,2020,6,2020-06-01
andaman- nicobar,2020-09-01,28.84,26.92,1.9199999999999982,6.657420249653254,0.0,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,2020,9,2020-09-01
puducherry,2021-05-01,249.18,249.18,0.0,0.0,21.190000000000005,20.150000000000006,32.5,0.0,0.0,0.0,0.0,0.0,32.5,0.0,0.0,9.33,0.0,0.0,32.5,41.83,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,2021,5,2021-05-01
west bengal,2021-06-01,4735.37,4730.67,4.699999999999818,0.09925306787008868,6957.26,6618.699999999999,247.40000000000006,75.60000000000002,0.0,0.0,75.60000000000002,14177.0,100.0,0.0,0.0,568.26,0.0,1341.2,14277.0,16186.460000000001,3212.0433333333335,377.62666666666667,2312671.2,114.0,91.0,16.982843137254903,19.926470588235293,0.0,154.4912009803921,154.4912009803921,0.0,59.60416666666663,,0.0,0.0,4394.69,2.0,2021,6,2021-06-01
uttarakhand,2022-01-01,1391.56,1389.06,2.5,0.1796544884877404,829.64,886.69,187.18913043478258,32.43,9.260000000000002,0.0,23.169999999999995,0.0,450.0,0.0,0.0,0.0,3855.35,906.68,450.0,5212.030000000001,270.3080645161291,270.3080645161291,201109.2,23.0,23.0,,,,,,,,,,,,,2022,1,2022-01-01
tamil nadu,2022-01-01,8709.19,8709.19,0.0,0.0,7352.499999999999,8637.550000000003,238.1960975609756,1028.81,556.4000000000001,472.41,0.0,10045.0,1027.18,211.7,3640.0,2440.0,2178.2,15963.68,14923.880000000001,35505.76,5397.255806451614,1426.9332258064514,4015558.320000001,138.0,125.0,,24.0,379.0644444444446,83.8265476190476,77.18111111111112,6.6204761904761895,36.57714285714285,0.18468253968253973,2615.9175,2673.2024999999994,3980.2000000000016,175.0,2022,1,2022-01-01
puducherry,2022-05-01,279.71,279.69,0.01999999999998181,0.007150262772150374,20.009999999999998,20.150000000000006,32.5,1.3200000000000007,1.3200000000000007,0.0,0.0,0.0,32.5,0.0,0.0,0.0,0.0,35.51,32.5,68.00999999999999,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,2022,5,2022-05-01
andaman- nicobar,2022-07-01,27.67,27.67,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,2022,7,2022-07-01
punjab,2022-08-01,8906.1,8906.1,0.0,0.0,3589.5199999999995,3234.849999999999,282.3458333333334,207.26999999999998,118.39,0.0,88.87999999999998,5680.0,0.0,0.0,0.0,0.0,1096.3,1792.28,5680.0,8568.58,1025.4741935483871,152.24838709677422,762952.8,52.0,44.0,,21.0,317.2899999999999,295.3388387096775,278.89103225806457,16.44774193548387,54.91574193548387,0.9828387096774194,1974.1099999999994,1578.7700000000002,2341.7399999999993,31.0,2022,8,2022-08-01
telangana,2022-09-01,6295.68,6295.46,0.22000000000025466,0.0034944596929998768,5277.370000000001,5155.870000000001,330.583870967742,486.49,461.98999999999995,24.500000000000004,0.0,7842.5,0.0,0.0,0.0,0.0,2405.6,5076.1,7842.5,15324.2,1221.2133333333331,383.38000000000005,879273.5999999999,48.0,46.0,,18.99047619047619,237.75857142857154,192.40038095238097,180.7488095238095,11.651571428571426,51.61628571428568,0.8023809523809524,2672.2200000000003,2649.5899999999992,2871.3000000000006,3.0,2022,9,2022-09-01
sikkim,2022-09-01,46.61,46.61,0.0,0.0,1653.69,1536.9,285.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2282.0,59.8,0.0,2341.8,83.26666666666667,83.26666666666667,59952.0,8.0,8.0,,,,,,,,,,,,,2022,9,2022-09-01
mizoram,2022-11-01,56.41,56.41,0.0,0.0,13.85,24.000000000000004,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,49.489999999999995,0.0,109.49,10.0,10.0,7200.0,1.0,1.0,,,,,,,,,,,,,2022,11,2022-11-01
arunachal pradesh,2023-06-01,75.82,75.82,0.0,0.0,457.20000000000005,888.9,278.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1115.0,144.86,0.0,1259.8600000000001,151.83333333333334,151.83333333333334,109320.0,4.0,4.0,,,,,,,,,,,,,2023,6,2023-06-01
goa,2020-07-01,314.31,314.31,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,5.17,0.0,0.0,48.0,53.17,48.0,48.0,35712.0,1.0,1.0,,,,,,,,,,,,,2020,7,2020-07-01
dadra & nagar haveli and daman & diu,2020-12-01,790.56,790.56,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,2020,12,2020-12-01
meghalaya,2022-01-01,224.76,224.76,0.0,0.0,35.84,40.92,64.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.0,50.480000000000004,0.0,372.48,0.0,0.0,0.0,5.0,5.0,,,,,,,,,,,,,2022,1,2022-01-01
tamil nadu,2022-02-01,8864.62,8864.49,0.13000000000101863,0.0014665039223454432,6749.2699999999995,7398.369999999995,236.65003894417995,931.5000000000001,565.1,366.4,0.0,10045.0,1027.18,211.7,3640.0,2440.0,2178.2,15965.01,14923.880000000001,35507.090000000004,5533.305000000001,1432.2335714285714,3718380.960000001,117.0,103.0,,26.0,405.3114728682169,58.42476744186045,50.57182170542636,7.852945736434107,40.82720930232561,0.12468992248062014,3044.3078571428573,2776.483125000001,4021.960000000002,240.0,2022,2,2022-02-01
